type,id,nomor_pb_umku,nama,website,sektor,nama_tampil_badan_hukum,nama_perusahaan,tanggal_daftar,tanggal_terbit,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id,keterangan,lokalitas,self
tdpseTerbit,4247,141121000669800000001,DMTECHNO.ID,dmtechno.id,Sektor Teknologi Informasi dan Komunikasi,CV,CV DIGITAL MANDIRI TECHNOLOGY,2022-06-06,2022-06-06,002935.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4247,TERDAFTAR,4242,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4247
tdpseTerbit,4246,090921009845800050002,CAHAYA ALBAROKAH SUKSES (CAS),cahayaalbarokahsukses.web.indotrading.com,Sektor Perdagangan,PT,PT CAHAYA ALBAROKAH SUKSES,2022-06-06,2022-06-06,002708.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4246,TERDAFTAR,4241,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4246
tdpseTerbit,4245,912001101330500110001,MAKASSAR COMPUTINDO,makassarcomputindo.com,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",CV,CV MAKASSAR COMPUTINDO,2022-06-06,2022-06-06,002933.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4245,TERDAFTAR,4240,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4245
tdpseTerbit,4244,912040287176800020001,PITIK - SMART BROILER FARMING,pitik.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT PITIK DIGITAL INDONESIA,2022-06-06,2022-06-06,002915.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4244,TERDAFTAR,4238,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4244
tdpseTerbit,4243,027701018192600000001,MEDIA MENARA INDONESIA,menaraindonesia.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT MEDIA MENARA INDONESIA,2022-06-06,2022-06-06,002872.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4243,TERDAFTAR,4239,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4243
tdpseTerbit,4242,030622005543700020001,KODIPEST,kodipest.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT INDONESIA CERDAS BERKARYA,2022-06-06,2022-06-06,002929.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4242,TERDAFTAR,4237,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4242
tdpseTerbit,4241,912011907022200000001,CV DROPSHIP,dropshipaja.com,Sektor Keuangan,CV,CV DROPSHIP,2022-06-06,2022-06-06,002925.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4241,TERDAFTAR,4236,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4241
tdpseTerbit,4238,100522004084300010001,PAYHERE,payhere.id,Sektor Perdagangan,PT,PT PAYHERE NUSWANTARA INTERNATIONAL,2022-06-06,2022-06-06,002918.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4238,TERDAFTAR,4235,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4238
tdpseTerbit,4237,912001321370600000002,WEBSITE (KLEANER INDONESIA),kleaner.co.id,Sektor Perdagangan,PT,PT INTERNUSA TERUS JAYA,2022-06-06,2022-06-06,002858.03/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4237,TERDAFTAR,4233,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4237
tdpseTerbit,4236,912001321370600000001,INSTAGRAM (@KLEANER.INDONESIA),-,Sektor Perdagangan,PT,PT INTERNUSA TERUS JAYA,2022-06-06,2022-06-06,002858.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4236,TERDAFTAR,4232,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4236
tdpseTerbit,4235,912000633132700000003,SIPLAH BLIBLI CV. MEDIATEK INTERNUSA,-,Sektor Perdagangan,CV,CV MEDIATEK INTERNUSA,2022-06-06,2022-06-06,002729.03/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4235,TERDAFTAR,4231,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4235
tdpseTerbit,4233,124500031084500030002,REC-TRA,-,Sektor Perdagangan,PT,PT BEDJO SELAWASE BOSS BERJANGKA,2022-06-03,2022-06-06,002320.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4233,TERDAFTAR,4219,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4233
tdpseTerbit,4232,190522007020500000001,BLOCKDREAM MEDIA,blockdreammedia.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT BLOCKDREAM MEDIA INTERNASIONAL,2022-06-06,2022-06-06,002840.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4232,TERDAFTAR,4230,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4232
tdpseTerbit,4231,912050881242300020001,TICMIEDU,ticmiedu.co.id,Sektor Keuangan,PT,PT INDONESIAN CAPITAL MARKET ELECTRONIC LIBRARY,2022-06-06,2022-06-06,002841.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4231,TERDAFTAR,4228,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4231
tdpseTerbit,4230,060622001466100000001,PRO DIGITAL AGENCY,prodigitalagency.com,Sektor Perdagangan,,ANJAS SWARA,2022-06-06,2022-06-06,002910.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4230,TERDAFTAR,4227,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4230
tdpseTerbit,4229,912001617105100000001,FASILITATOR VIRTUAL ACCOUNT,msodc.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT MITRANET SOFTWARE ONLINE,2022-06-04,2022-06-04,002779.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4229,TERDAFTAR,4226,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4229
tdpseTerbit,4228,912040480017400100001,USP MOBILE,induk.uspminatani.id,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",Koperasi,Koperasi KOP UNIT DESA MINATANI,2022-06-04,2022-06-04,002862.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4228,TERDAFTAR,4225,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4228
tdpseTerbit,4227,912000746018600010002,JAGO,jagocoffee.com,Sektor Perdagangan,PT,PT SATUAN TEKNOLOGI BERJALAN,2022-06-03,2022-06-03,002888.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4227,TERDAFTAR,4224,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4227
tdpseTerbit,4226,812021506234200010001,CHOPE,chope.co,Sektor Perdagangan,PT,PT KUHI SOLUTIONS,2022-06-03,2022-06-03,002768.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4226,TERDAFTAR,4223,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4226
tdpseTerbit,4225,912010027129200010010,JAKONE PAY,-,Sektor Keuangan,PT,PT BANK DKI,2022-06-03,2022-06-03,001682.10/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4225,TERDAFTAR,4222,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4225
tdpseTerbit,4224,912030654200900010001,DKONSUL,dkonsul.com,Sektor Kesehatan,PT,PT GLOBAL URBAN ESENSIAL,2022-06-03,2022-06-03,000644.06/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4224,TERDAFTAR,4221,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4224
tdpseTerbit,4223,022010166246700000001,GOORITA,goorita.com,Sektor Perdagangan,PT,PT SEMERU INDONESIA MAJU,2022-06-03,2022-06-03,002741.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4223,TERDAFTAR,4220,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4223
tdpseTerbit,4221,812001700283900060036,PORTAL PENGAJUAN PRODUK PEGADAIAN (P4),pinjaman.pegadaian.co.id,Sektor Keuangan,PT,PT PEGADAIAN,2022-06-03,2022-06-03,001631.35/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4221,TERDAFTAR,4218,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4221
tdpseTerbit,4219,812010495130200010001,CLOUD,cbncloud.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT CYBERINDO MEGA PERSADA,2022-06-03,2022-06-03,002881.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4219,TERDAFTAR,4217,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4219
tdpseTerbit,4218,210422002793900010001,COINBAC,Coinbac.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT SOLUSI KOIN INDONESIA,2022-06-03,2022-06-03,002879.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4218,TERDAFTAR,4216,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4218
tdpseTerbit,4217,081021003106600040001,FASSET ID,fasset.id,"Sektor Perdagangan, Sektor Keuangan",PT,PT GERBANG ASET DIGITAL,2022-06-03,2022-06-03,002690.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4217,TERDAFTAR,4215,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4217
tdpseTerbit,4216,812010391096100000001,SERVICE DESK AS A SERVICE (SDAAS) DAN NETWORK OPERATION CENTER AS A SERVICE (NOCAAS),ddiopscenter.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT NTT INDONESIA SOLUTIONS,2022-06-03,2022-06-03,002877.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4216,TERDAFTAR,4214,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4216
tdpseTerbit,4215,030622000135600000001,BERLIAN NET,-,Sektor Teknologi Informasi dan Komunikasi,,FREDDY MARPAUNG,2022-06-02,2022-06-02,002874.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4215,TERDAFTAR,4213,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4215
tdpseTerbit,4213,101121001369900050001,WOW KONSULTAN,WOWKONSULTAN.COM,Sektor Keuangan,PT,PT WOW INDONESIA BERSATU,2022-06-02,2022-06-02,000504.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4213,TERDAFTAR,4212,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4213
tdpseTerbit,4212,812020084062100290006,IVENDOR PERTAMINA,-,Sektor Teknologi Informasi dan Komunikasi,PT,PT PERUSAHAAN PERSEROAN (PERSERO) PT PERTAMINA,2022-06-02,2022-06-02,002547.03/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4212,TERDAFTAR,4210,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4212
tdpseTerbit,4211,240122006692200010001,SEJASA.COM,sejasa.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT RECOMN TECHNOLOGY SERVICES,2022-06-02,2022-06-02,000499.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4211,TERDAFTAR,4211,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4211
tdpseTerbit,4210,022020573214500040002,TDC DIGITAL,tdcdigital.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT TRANS DIGITAL CEMERLANG,2022-06-02,2022-06-02,000339.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4210,TERDAFTAR,4209,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4210
tdpseTerbit,4209,812021304102800000001,AUTO PORTAL,oto.com,Sektor Perdagangan,PT,PT CARBAY SERVICES INDONESIA,2022-06-02,2022-06-02,000482.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4209,TERDAFTAR,4208,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4209
tdpseTerbit,4208,125000055234400010001,BIGBOXASIA,bigboxasia.co.id,"Sektor Perdagangan, Sektor Pangan",PT,PT DPO INDONESIA FMCG,2022-06-02,2022-06-02,000991.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4208,TERDAFTAR,4207,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4208
tdpseTerbit,4207,290522001292200000001,KAWANUA DIGITAL MULTIVERSE,kawanuadigital.com,Sektor Teknologi Informasi dan Komunikasi,,MELKY TUMPIA,2022-06-02,2022-06-02,000490.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4207,TERDAFTAR,4206,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4207
tdpseTerbit,4206,041121001530200010001,AYOCONNECT INSIGHT,-,"Sektor Keuangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT INSIGHT INOVASI INDONESIA,2022-06-02,2022-06-02,000465.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4206,TERDAFTAR,4205,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4206
tdpseTerbit,4205,120422003898900000001,WARKUM.COM,warkum.com,Sektor Perdagangan,PT,PT WARUNG GRUP DISTRIBUSI,2022-06-02,2022-06-02,000316.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4205,TERDAFTAR,4204,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4205
tdpseTerbit,4204,022000631213400000001,SERMORPHEUS,-,Sektor Teknologi Informasi dan Komunikasi,PT,PT LIKUID JAYA INISIASI,2022-06-01,2022-06-01,000486.01/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4204,TERDAFTAR,4203,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4204
tdpseTerbit,4202,050122002955800010001,PUMA  SHOES  AND  APPAREL,id.puma.com,Sektor Perdagangan,PT,PT PUMA SPORTS INDONESIA,2022-05-30,2022-06-01,000379.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4202,TERDAFTAR,4185,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4202
tdpseTerbit,4201,122200165121700000002,RAFFARASYA BIROJASA,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",,SITI KHADIJAH,2022-06-01,2022-06-01,000480.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4201,TERDAFTAR,4202,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4201
tdpseTerbit,4200,912010215390100030002,CARSOME: BUY USED CARS ONLINE,-,Sektor Perdagangan,PT,PT CAR SOME INDONESIA,2022-05-31,2022-06-01,002314.02/DJAI.PSE/06/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4200,TERDAFTAR,4200,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4200
tdpseTerbit,4199,122200165121700000001,SITI KHADIJAH,-,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",,SITI KHADIJAH,2022-05-31,2022-05-31,000480.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4199,TERDAFTAR,4201,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4199
tdpseTerbit,4198,010422002678900000001,BEBAS,bebasinvestasi.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT BEBAS INVESTAMA GLOBAL,2022-05-31,2022-05-31,000467.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4198,TERDAFTAR,4196,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4198
tdpseTerbit,4197,250821002492300020001,BEERU,beeru.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT BERKAT REZEKI UTAMA,2022-05-31,2022-05-31,000311.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4197,TERDAFTAR,4199,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4197
tdpseTerbit,4195,129900048018300380001,LABEL (LABORATORIUM PEMBELAJARAN),-,Sektor Teknologi Informasi dan Komunikasi,PT,PT ANNORA MULTI INTECH,2022-05-31,2022-05-31,000373.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4195,TERDAFTAR,4198,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4195
tdpseTerbit,4194,125700042247200000001,WISBAYAR,wisbayar.id,Sektor Perdagangan,PT,PT SOLUSI DIGITAL CEPAT,2022-05-31,2022-05-31,000310.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4194,TERDAFTAR,4197,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4194
tdpseTerbit,4193,022020063190900030002,WINPAY,winpay.id,Sektor Keuangan,PT,PT BIMASAKTI MULTI SINERGI,2022-05-31,2022-05-31,000464.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4193,TERDAFTAR,4195,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4193
tdpseTerbit,4192,022000030241700000001,IDOGO,ido-go.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT MOBILE DATA INDONESIA,2022-05-31,2022-05-31,000463.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4192,TERDAFTAR,4194,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4192
tdpseTerbit,4191,040422002988900000001,PAKETINDO,paketindo.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT TECHINDO SENTOSA RAYA,2022-05-31,2022-05-31,000468.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4191,TERDAFTAR,4193,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4191
tdpseTerbit,4190,812010791224500050179,HOME CENTER INDONESIA - COMPANY PROFILE,informa.co.id,Sektor Perdagangan,PT,PT HOME CENTER INDONESIA,2022-05-31,2022-05-31,000470.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4190,TERDAFTAR,4192,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4190
tdpseTerbit,4189,912011208254300010001,LUMMOSHOP,lummoshop.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT BEEGROUP FINANCIAL INDONESIA,2022-05-31,2022-05-31,00047.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4189,TERDAFTAR,4190,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4189
tdpseTerbit,4188,101121001708600020001,SINERGI INDOMEDIA PERKASA,-,Sektor Teknologi Informasi dan Komunikasi,CV,CV SINERGI INDOMEDIA PERKASA,2022-05-30,2022-05-30,000427.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4188,TERDAFTAR,4189,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4188
tdpseTerbit,4187,070222006642800050001,ONEPETS,onepets.id,Sektor Perdagangan,PT,PT ONEPETS GROUP INDONESIA,2022-05-30,2022-05-30,000450.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4187,TERDAFTAR,4188,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4187
tdpseTerbit,4186,220522000055700000001,PT ALGAN SOLUSI KARSA,stratifin.com,Sektor Teknologi Informasi dan Komunikasi,,ELANG PRASETYA ALFAREZ,2022-05-30,2022-05-30,000455.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4186,TERDAFTAR,4187,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4186
tdpseTerbit,4185,022020676165500000001,BAJOJO.ID,-,Sektor Perdagangan,PT,PT BAJOJO MINANG DIGITAL,2022-05-30,2022-05-30,000453.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4185,TERDAFTAR,4186,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4185
tdpseTerbit,4184,022010564042300000001,ANTRIQUE,antrique.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT VISI KARYA PRAKARSA,2022-05-30,2022-05-30,000445.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4184,TERDAFTAR,4184,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4184
tdpseTerbit,4182,128000070102500030001,SETIAWAN DIGI NET,bc24pedia.my.id,Sektor Teknologi Informasi dan Komunikasi,,MUNZI SETIAWAN,2022-05-30,2022-05-30,000446.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4182,TERDAFTAR,4183,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4182
tdpseTerbit,4181,190522005282400000001,GLOBAL CAREER,globalcareer.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT GLOBAL KARIR MANAJEMEN,2022-05-30,2022-05-30,000358.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4181,TERDAFTAR,4182,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4181
tdpseTerbit,4180,240921002096300010001,TIPTIP,Tiptip.tv,Sektor Perdagangan,PT,PT TIPTIP NETWORK INDONESIA,2022-05-30,2022-05-30,000442.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4180,TERDAFTAR,4181,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4180
